0.2576126
0.22184956
0.1911339
0.16431402
0.14594696
0.13582413
0.12270961
0.11677885
0.11060431
0.10750773
0.104321815
0.102766715
0.10141628
0.100549124
0.09948669
0.09904981
0.09847986
0.09814457
0.09793854
0.0976294
